sensor_id: 5, tipo: humo, valor: False, timestamp: 1716685169.1107514
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686574.9855726
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686576.7975528
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686576.7975528
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686573.6064274
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686577.9927151
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686581.805604
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686580.8121839
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686578.6156669
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686582.9995015
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686587.8138597
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686584.8175259
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686583.6305957
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686588.000894
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686592.819925
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686590.828113
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686586.6316998
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686591.015835
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686598.8328824
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686595.8363833
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686591.635528
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686594.017248
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686602.8477728
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686599.8412588
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686595.648029
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686597.029549
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686602.8477728
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686600.663151
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686601.0340843
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686605.0463743
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686605.6653268
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686605.7435684
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686605.8504908
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686606.0674145
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686606.7305105
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686606.7605197
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686606.7759132
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686606.8533316
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686608.7577212
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686608.788543
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686609.736593
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686609.8586009
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686610.0593743
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686610.7707534
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686611.0834353
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686611.673093
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686611.766348
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686611.7820516
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686612.8550446
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686612.8704212
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686613.801254
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686614.0622807
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686614.7430513
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686615.8771193
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686616.7753937
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686616.7905717
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686616.868018
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686617.0691757
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686617.0846334
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686617.6742923
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686617.782131
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686618.8107123
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686619.7443197
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686619.7911246
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686619.8688908
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686621.078098
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686621.0936537
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686621.8223782
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686621.8849201
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686622.6754448
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686622.784295
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686623.7878435
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686623.880381
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686624.0980408
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686624.7518215
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686625.7928681
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686625.8236105
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686626.0883098
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686626.6782987
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686626.8034148
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686627.7671216
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686627.8912103
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686628.7884347
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686628.83492
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686629.6931293
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686629.892883
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686630.110416
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686630.803861
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686630.8190548
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686631.0990076
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686631.7990863
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686631.9071798
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686632.7080746
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686632.8479424
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686632.895031
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686633.7778158
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686633.8246164
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686634.8173203
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686635.8093066
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686635.8564026
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686635.902485
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686636.1205761
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686636.709401
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686637.109249
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686637.915918
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686638.786317
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686639.836068
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686639.8678756
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686640.1308098
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686640.8288414
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686640.9066236
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686641.1221037
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686641.721788
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686641.7997925
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686641.8149748
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686641.9210591
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686642.8789062
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686643.835131
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686644.7337105
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686644.8436503
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686646.1272495
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686646.142446
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686646.8098037
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686646.825082
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686646.9179735
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686647.8479464
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686647.9263332
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686648.7389154
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686648.847615
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686648.8938234
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686650.1511664
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686650.8509426
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686651.7499378
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686651.8276286
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686651.9060717
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686651.9382513
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686652.1412098
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686652.812337
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686652.921862
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686654.1638935
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686654.755416
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686654.8329594
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686654.8485808
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686654.863486
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686654.9412887
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686655.9291205
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686657.8783202
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686657.9092073
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686658.144907
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686658.7635944
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686658.8258874
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686659.179428
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686659.8636155
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686660.83901
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686660.931537
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686660.9465616
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686661.7693133
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686661.8927796
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686662.8722086
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686662.9193368
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686663.1534998
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686663.184716
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686663.8327954
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686663.9398658
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686663.9557097
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686664.771866
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686666.8440423
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686666.905999
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686666.9211946
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686667.1670725
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686667.1981537
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686668.8393545
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686668.885684
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686668.948517
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686668.9640346
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686669.7725198
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686669.9111075
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686670.2046072
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686671.8521986
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686671.8994107
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686671.930232
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686671.9613502
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686673.1686335
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686673.9246967
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686674.8414037
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686674.8569531
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686674.9652452
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686675.2131531
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686675.7874289
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686675.9134405
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686675.9450388
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686676.9337654
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686676.9645152
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686677.1797495
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686678.793039
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686678.9772909
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686679.223382
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686679.8419867
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686680.862675
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686681.9291666
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686681.9609163
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686682.1949162
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686682.9398453
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686682.9706893
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686683.2336245
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686683.988125
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686684.7940795
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686684.8701887
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686685.2079723
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686685.8457985
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686685.9863026
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686686.2489972
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686686.9297638
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686687.953273
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686687.969161
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686688.000147
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686688.8006613
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686688.8770218
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686689.2157283
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686690.2543445
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686690.8558264
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686691.9540925
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686692.0013177
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686692.216998
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686692.8047178
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686692.9439895
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686693.0043666
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686693.976069
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686694.2559092
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686694.889036
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686694.9668095
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686695.817426
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686696.2179875
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686696.8702703
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686697.9477894
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686698.0089433
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686698.969963
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686699.0159307
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686699.2628403
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686699.881534
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686699.9914021
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686700.2250333
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686700.9022992
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686701.0113766
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686701.830581
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686701.9546778
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686702.8918412
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686703.0315511
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686703.2636695
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686703.978539
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686704.9044507
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686704.965708
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686706.002929
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686706.0178792
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686706.233969
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686707.2739468
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686707.8463721
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686707.9087079
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686708.033855
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686708.9007978
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686708.9774356
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686708.9927785
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686709.023524
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686710.015914
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686710.8527436
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686711.037758
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686712.2498782
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686712.914921
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686712.9910653
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686713.286649
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686713.909291
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686715.0045707
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686715.0355804
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686715.0511057
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686716.026997
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686716.2911565
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686716.8619785
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686716.9254222
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686716.9254222
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686717.001176
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686718.042147
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686718.0580044
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686718.2633185
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686719.0070965
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686719.0377612
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686719.302112
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686720.8640444
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686720.9404082
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686721.2657614
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686722.0086923
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686722.0552678
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686722.9343657
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686723.0131307
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686723.3057718
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686723.8653636
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686724.0521598
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686724.067717
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686724.9450107
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686725.2705994
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686726.0140123
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686726.0600796
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686726.3101223
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686726.8792846
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686727.0175152
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686727.9468923
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686728.0535748
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686729.3181877
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686734.3271081
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686737.340981
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686740.3488271
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686744.3640604
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686749.376789
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686753.3924608
sensor_id: 3, tipo: humo, valor: False, timestamp: 1716686756.3999
sensor_id: 3, tipo: humo, valor: True, timestamp: 1716686762.404191
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686729.0712812
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686730.0279453
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686730.9486406
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686733.0653691
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686730.8878682
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686730.0732844
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686733.9605005
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686733.018726
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686732.0795338
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686735.035715
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686733.9605005
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686736.07085
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686736.8911338
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686733.0805554
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686739.9638345
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686736.0236595
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686735.0830731
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686740.041857
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686736.9690611
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686739.083645
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686742.89293
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686736.0856624
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686744.9659739
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686740.0260396
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686738.097291
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686744.054113
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686740.9816244
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686744.0853062
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686746.9029977
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686742.08864
sensor_id: 4, tipo: humo, valor: True, timestamp: 1716686750.972348
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686746.0337892
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686744.1013455
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686749.0683184
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686744.997114
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686748.0972142
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686749.9044425
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686745.0892446
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686756.9768884
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686751.0347693
sensor_id: 7, tipo: humo, valor: True, timestamp: 1716686749.1135435
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686755.082262
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686748.0049293
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686754.1037204
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686754.9116054
sensor_id: 5, tipo: humo, valor: True, timestamp: 1716686748.0972142
sensor_id: 4, tipo: humo, valor: False, timestamp: 1716686762.9928594
sensor_id: 9, tipo: humo, valor: True, timestamp: 1716686754.0417066
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686754.1193588
sensor_id: 1, tipo: humo, valor: True, timestamp: 1716686758.0936446
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686752.007633
sensor_id: 8, tipo: humo, valor: False, timestamp: 1716686759.1190858
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686757.922619
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686754.1037204
sensor_id: 9, tipo: humo, valor: False, timestamp: 1716686760.0477853
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686757.131692
sensor_id: 1, tipo: humo, valor: False, timestamp: 1716686762.108116
sensor_id: 6, tipo: humo, valor: True, timestamp: 1716686756.0115187
sensor_id: 8, tipo: humo, valor: True, timestamp: 1716686763.1317203
sensor_id: 2, tipo: humo, valor: False, timestamp: 1716686761.935953
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686758.108906
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686761.145697
sensor_id: 5, tipo: humo, valor: False, timestamp: 1716686763.1157036
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686762.014996
sensor_id: 7, tipo: humo, valor: False, timestamp: 1716686765.14933
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686730.2726808
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686735.284045
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686740.288457
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686746.2994668
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686750.3064754
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686754.320058
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686759.335742
sensor_id: 10, tipo: humo, valor: False, timestamp: 1716686762.3418996
sensor_id: 10, tipo: humo, valor: True, timestamp: 1716686765.3518314
sensor_id: 2, tipo: humo, valor: True, timestamp: 1716686765.9418972
sensor_id: 6, tipo: humo, valor: False, timestamp: 1716686766.0198004
